web_scraper_order,web_scraper_start_url,pagination,title,price,address,image
"1767595948-391","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Sandales Dior","17 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5361106_uploaded_image1_1749079052.jpg"
"1767595948-392","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Original Lavin","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5361109_uploaded_image1_1749079193.jpg"
"1767595948-393","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Sandales Berluti","17 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5361104_uploaded_image1_1749078905.jpg"
"1767595948-394","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Sandales homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5364541_uploaded_image1_1749327532.jpg"
"1767595948-395","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Nike Kobe 6 Protro","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5401398_uploaded_image1_1751403395.jpg"
"1767595948-396","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Nike M2K Tecno","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5401387_uploaded_image1_1751402825.jpg"
"1767595948-397","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Jordan 1 high","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5401346_uploaded_image1_1751401243.jpg"
"1767595948-398","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5401340_uploaded_image1_1751401135.jpg"
"1767595948-399","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Air Force One Suprême","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5401336_uploaded_image1_1751401037.jpg"
"1767595948-400","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Jordan 4 Fear","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5401322_uploaded_image1_1751400730.jpg"
"1767595948-401","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Sandales Gucci","17 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5360720_uploaded_image1_1749061990.jpg"
"1767595948-402","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Adidas campus","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5368322_uploaded_image1_1749575502.jpg"
"1767595948-403","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Dior b22","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5368328_uploaded_image1_1749575586.jpg"
"1767595948-404","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Air Max scorpion","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5386909_uploaded_image1_1750612990.jpg"
"1767595948-405","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Air force 1","16 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5386870_uploaded_image1_1750612086.jpg"
"1767595948-406","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures Berluti","25 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5400882_uploaded_image1_1751384100.jpg"
"1767595948-407","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5360036_uploaded_image1_1749037560.jpg"
"1767595948-408","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","27 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5360018_uploaded_image1_1749037245.jpg"
"1767595948-409","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures Nike","28 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5367848_uploaded_image1_1749555791.jpg"
"1767595948-410","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures Air Louis vuitton","20 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5400189_uploaded_image1_1751368396.jpg"
"1767595948-411","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures Air Jordan one low","17 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5376698_uploaded_image1_1750070197.jpg"
"1767595948-412","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures Jordan 4","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5359849_uploaded_image1_1749031529.jpg"
"1767595948-413","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures Nike Vomero","25 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5400128_uploaded_image1_1751366626.jpg"
"1767595948-414","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Air force 1","17 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5359697_uploaded_image1_1749024937.jpg"
"1767595948-415","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures hommes","20 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5399786_uploaded_image1_1751350901.jpg"
"1767595948-416","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Sandales homme","10 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5399783_uploaded_image1_1751350820.jpg"
"1767595948-417","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures hommes","20 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5399782_uploaded_image1_1751350706.jpg"
"1767595948-418","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","23 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5399778_uploaded_image1_1751350515.jpg"
"1767595948-419","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures hommes","22 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5399770_uploaded_image1_1751349884.jpg"
"1767595948-420","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures Tommy","22 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5399767_uploaded_image1_1751349787.jpg"
"1767595951-421","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5540359_uploaded_image1_1758658704.jpg"
"1767595951-422","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5540358_uploaded_image1_1758658630.jpg"
"1767595951-423","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Claquettes homme","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5536826_uploaded_image1_1758483459.jpg"
"1767595951-424","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","14 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5534539_uploaded_image1_1758318499.jpg"
"1767595951-425","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","14 900CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5532358_uploaded_image1_1758212393.jpg"
"1767595951-426","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","14 900CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5532328_uploaded_image1_1758210331.jpg"
"1767595951-427","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","15 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5532315_uploaded_image1_1758209817.jpg"
"1767595951-428","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures Dior cd b30","27 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5531000_uploaded_image1_1758144695.jpg"
"1767595951-429","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","20 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5484385_uploaded_image1_1755700887.jpg"
"1767595951-430","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Babouches homme","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5525025_uploaded_image1_1757858817.jpg"
"1767595951-431","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Crocs homme","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5525023_uploaded_image1_1757858747.jpg"
"1767595951-432","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Crocs homme","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5525021_uploaded_image1_1757858535.jpg"
"1767595951-433","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Baskets Nike Air Max Plus","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5524918_uploaded_image1_1757852387.jpg"
"1767595951-434","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","35 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5522271_uploaded_image1_1757690105.jpg"
"1767595951-435","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures Timberland","32 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5520584_uploaded_image1_1757603585.jpg"
"1767595951-436","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Baskets Louis Vuitton","25 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5519109_uploaded_image1_1757531452.jpg"
"1767595951-437","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures Jordan","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5517720_uploaded_image1_1757478182.jpg"
"1767595951-438","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5517719_uploaded_image1_1757478072.jpg"
"1767595951-439","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5516808_uploaded_image1_1757428923.jpg"
"1767595951-440","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Baskets Air Max","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5516696_uploaded_image1_1757424950.jpg"
"1767595951-441","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Baskets Jordan One Dunk Lowl","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5516691_uploaded_image1_1757424712.jpg"
"1767595951-442","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","15 000CFA","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_5516521_uploaded_image1_1757420355.jpg"
"1767595951-443","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures Berluti","15 000CFA","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_5513229_uploaded_image1_1757253872.jpg"
"1767595951-444","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","25 000CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_5474532_uploaded_image1_1755128086.jpg"
"1767595951-445","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures Blifestyle trekkstyle tex petrol","12 000CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_5512427_uploaded_image1_1757189554.jpg"
"1767595951-446","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5512062_uploaded_image1_1757171011.jpg"
"1767595951-447","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5512051_uploaded_image1_1757170403.jpg"
"1767595951-448","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","30 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5509076_uploaded_image1_1757013546.jpg"
"1767595951-449","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures Timberland","30 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5507384_uploaded_image1_1756933297.jpg"
"1767595951-450","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme en  cuir","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5505623_uploaded_image1_1756849395.jpg"
"1767595951-451","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures Unisexe","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5505619_uploaded_image1_1756849246.jpg"
"1767595951-452","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures Berluti","15 000CFA","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_5504924_uploaded_image1_1756823656.jpg"
"1767595951-453","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures Luis vuitton s4","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5504373_uploaded_image1_1756806570.jpg"
"1767595951-454","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures Nike sb","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5504369_uploaded_image1_1756806339.jpg"
"1767595951-455","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures Nike sb","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5504367_uploaded_image1_1756806248.jpg"
"1767595951-456","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Sandales femme","4 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5499774_uploaded_image1_1756552225.jpg"
"1767595951-457","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures Adidas","11 000CFA","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_5498640_uploaded_image1_1756479495.jpg"
"1767595951-458","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Crocs","10 000CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_5498380_uploaded_image1_1756470516.jpg"
"1767595951-459","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","15 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5498122_uploaded_image1_1756460025.jpg"
"1767595951-460","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures Luis Vuitton","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5495818_uploaded_image1_1756309876.jpg"
"1767595951-461","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Baskets Nike Air Max","12 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5494173_uploaded_image1_1756232066.jpg"
"1767595951-462","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5493811_uploaded_image1_1756216969.jpg"
"1767595951-463","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Timberland homme","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5493149_uploaded_image1_1756189941.jpg"
"1767595951-464","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures Timberland","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5487164_uploaded_image1_1755817473.jpg"
"1767595951-465","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Sandales orthopédiques en cuir","15 000CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5485222_uploaded_image1_1755729900.jpg"
"1767595951-466","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Baskets Dior B22","27 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5481397_uploaded_image1_1755545755.jpg"
"1767595951-467","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Baskets Dior B22","27 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5481395_uploaded_image1_1755545679.jpg"
"1767595951-468","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Baskets Dior B22","27 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5481393_uploaded_image1_1755545600.jpg"
"1767595951-469","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Sandales homme","3 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5473587_uploaded_image1_1755087192.jpg"
"1767595951-470","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures Burberry","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5473580_uploaded_image1_1755087073.jpg"
"1767595951-471","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures Adidas","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5473578_uploaded_image1_1755087003.jpg"
"1767595951-472","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures Campus","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5473575_uploaded_image1_1755086920.jpg"
"1767595951-473","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures Balance cecuhri","25 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5426252_uploaded_image1_1752671625.jpg"
"1767595951-474","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures Balance Cecuhri cD Dior","20 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5426238_uploaded_image1_1752671136.jpg"
"1767595951-475","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures Balance Cecuhri","25 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5426236_uploaded_image1_1752670965.jpg"
"1767595951-476","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Baskets Air Force","12 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5471063_uploaded_image2_1754940084.jpeg"
"1767595951-477","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","13 500CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_5470302_uploaded_image1_1754914296.jpg"
"1767595951-478","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Baskets Asic Gel Kayano14","27 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5469372_uploaded_image1_1754860228.jpg"
"1767595951-479","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Crocs homme","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5466478_uploaded_image1_1754685616.jpg"
"1767595951-480","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","30 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_5465868_uploaded_image1_1754663616.jpg"
"1767595951-481","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5465465_uploaded_image1_1754649693.jpg"
"1767595951-482","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","20 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_5462501_uploaded_image1_1754497073.jpg"
"1767595951-483","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Sandales","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5457797_uploaded_image1_1754293208.jpg"
"1767595951-484","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures hommes","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5457796_uploaded_image2_1754293059.jpeg"
"1767595951-485","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures Adidas","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5457788_uploaded_image1_1754292758.jpg"
"1767595951-486","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Sandales orthopédique","12 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5457779_uploaded_image1_1754292474.jpg"
"1767595951-487","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures  hommes","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5457765_uploaded_image1_1754292029.jpg"
"1767595951-488","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Sandales orthopédique","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5457756_uploaded_image1_1754291875.jpg"
"1767595951-489","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures Adidas","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5457750_uploaded_image2_1754291690.jpeg"
"1767595951-490","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5457508_uploaded_image1_1754263469.jpg"
"1767595951-491","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Sandales orthopédiques Birkenstock","15 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5406410_uploaded_image1_1751629967.jpg"
"1767595951-492","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Baskets Nike Air Force One","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5454125_uploaded_image1_1754072625.jpg"
"1767595951-493","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Baskets Dior CD","25 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5454069_uploaded_image1_1754069956.jpg"
"1767595951-494","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures Adidas","17 990CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_5453721_uploaded_image1_1754056345.jpg"
"1767595951-495","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures hommes","14 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5452703_uploaded_image1_1754014761.jpg"
"1767595951-496","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures hommes","15 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5452702_uploaded_image1_1754014608.jpg"
